StudentID,EventType,Timestamp,AdditionalInfo,,
S1424,Seeking,2025-07-14T07:11:16.548Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2101.3064889659486",,
S1424,Seeked,2025-07-14T07:11:16.553Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2101.4583333333335",,
S1424,Seeking,2025-07-14T07:11:16.564Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2106.2273629556103",,
S1424,Seeked,2025-07-14T07:11:16.570Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2106.1666666666665",,
S1424,Seeking,2025-07-14T07:11:16.581Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2108.687799950441",,
S1424,Seeking,2025-07-14T07:11:16.598Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2111.148070643346",,
S1424,Seeked,2025-07-14T07:11:16.593Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2108.6877999",,
S1424,Seeked,2025-07-14T07:11:16.615Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2111.1480706",,
S1424,Seeking,2025-07-14T07:11:17.033Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2116.068944633007",,
S1424,Seeking,2025-07-14T07:11:17.051Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2120.9896523207426",,
S1424,Seeking,2025-07-14T07:11:17.068Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2125.910360008478",,
S1424,Seeking,2025-07-14T07:11:17.082Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2130.83123399814",,
S1424,Seeking,2025-07-14T07:11:17.100Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2135.7521079878015",,
S1424,Seeking,2025-07-14T07:11:17.116Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2140.672815675537",,
S1424,Seeking,2025-07-14T07:11:17.132Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2143.1332526703677",,
S1424,Seeked,2025-07-14T07:11:17.146Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2143.1666666666665",,
S1424,Seeking,2025-07-14T07:11:17.148Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2145.5935233632727",,
S1424,Seeked,2025-07-14T07:11:17.165Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2145.5935233",,
S1424,Seeking,2025-07-14T07:11:17.165Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2148.0539603581033",,
S1424,Seeking,2025-07-14T07:11:17.182Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2150.514397352934",,
S1424,Seeked,2025-07-14T07:11:17.197Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2150.5143973",,
S1424,Seeking,2025-07-14T07:11:17.199Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2152.974834347765",,
S1424,Seeked,2025-07-14T07:11:17.217Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2152.9748343",,
S1424,Seeking,2025-07-14T07:11:17.231Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2155.4351050406694",,
S1424,Seeked,2025-07-14T07:11:17.239Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2155.6666666666665",,
S1424,Seeking,2025-07-14T07:11:17.248Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2157.8955420355005",,
S1424,Seeked,2025-07-14T07:11:17.254Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2157.0833333333335",,
S1424,Seeking,2025-07-14T07:11:17.281Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2162.816249723236",,
S1424,Seeked,2025-07-14T07:11:17.297Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2162.8162497",,
S1424,Seeking,2025-07-14T07:11:17.298Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2165.2766867180667",,
S1424,Seeking,2025-07-14T07:11:17.315Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2170.1973944058022",,
S1424,Seeked,2025-07-14T07:11:17.323Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2170.75",,
S1424,Seeking,2025-07-14T07:11:17.349Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2184.9598500728607",,
S1424,Seeking,2025-07-14T07:11:17.332Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2177.5787053902945",,
S1424,Seeking,2025-07-14T07:11:17.365Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2194.801431750258",,
S1424,Seeking,2025-07-14T07:11:17.399Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2207.1032841205597",,
S1424,Seeking,2025-07-14T07:11:17.382Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2202.182576432824",,
S1424,Seeking,2025-07-14T07:11:17.415Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2214.4844288031263",,
S1424,Seeking,2025-07-14T07:11:17.432Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2221.8657397876186",,
S1424,Seeking,2025-07-14T07:11:17.449Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2226.786447475354",,
S1424,Seeked,2025-07-14T07:11:17.462Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2226.0833333333335",,
S1424,Seeking,2025-07-14T07:11:17.482Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2236.628029152751",,
S1424,Seeking,2025-07-14T07:11:17.465Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2231.7073214650154",,
S1424,Seeking,2025-07-14T07:11:17.499Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2239.088466147582",,
S1424,Seeking,2025-07-14T07:11:17.516Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2241.5489031424127",,
S1424,Seeked,2025-07-14T07:11:17.523Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2241.0833333333335",,
S1424,Seeking,2025-07-14T07:11:17.532Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2244.0091738353176",,
S1424,Seeking,2025-07-14T07:11:17.549Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2246.469610830148",,
S1424,Seeking,2025-07-14T07:11:17.566Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2248.930047824979",,
S1424,Seeking,2025-07-14T07:11:17.582Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2251.3903185178838",,
S1424,Seeked,2025-07-14T07:11:17.601Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2251.3903185",,
S1424,Seeking,2025-07-14T07:11:17.615Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2253.8507555127144",,
S1424,Seeked,2025-07-14T07:11:17.627Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2253.8507555",,
S1424,Seeking,2025-07-14T07:11:17.632Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2256.3111925075455",,
S1424,Seeked,2025-07-14T07:11:17.649Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2256.3111925",,
S1424,Seeking,2025-07-14T07:11:17.665Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2258.77146320045",,
S1424,Seeked,2025-07-14T07:11:17.672Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2258.5416666666665",,
S1424,Seeking,2025-07-14T07:11:17.682Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2261.2320664972067",,
S1424,Seeked,2025-07-14T07:11:17.699Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2263.6923371901116",,
S1424,Seeking,2025-07-14T07:11:17.699Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2263.6923371901116",,
S1424,Seeking,2025-07-14T07:11:17.716Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2266.1527741849422",,
S1424,Seeked,2025-07-14T07:11:17.731Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2266.1527741",,
S1424,Seeking,2025-07-14T07:11:17.732Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2271.073481872678",,
S1424,Seeking,2025-07-14T07:11:17.749Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2273.533918867509",,
S1424,Seeked,2025-07-14T07:11:17.737Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2271.0734818",,
S1424,Seeking,2025-07-14T07:11:17.766Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2278.4546265552444",,
S1424,Seeked,2025-07-14T07:11:17.777Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2278.4546265",,
S1424,Seeking,2025-07-14T07:11:17.782Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2280.915063550075",,
S1424,Seeked,2025-07-14T07:11:17.794Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2280.9150635",,
S1424,Seeking,2025-07-14T07:11:17.799Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2285.8359375397367",,
S1424,Seeked,2025-07-14T07:11:17.815Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2285.8359375",,
S1424,Seeking,2025-07-14T07:11:17.816Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2288.296208232641",,
S1424,Seeked,2025-07-14T07:11:17.824Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2288.7083333333335",,
S1424,Seeking,2025-07-14T07:11:17.832Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2293.217082222303",,
S1424,Seeking,2025-07-14T07:11:17.849Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2295.677352915208",,
S1424,Seeking,2025-07-14T07:11:17.866Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2298.1377899100385",,
S1424,Seeking,2025-07-14T07:11:17.882Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2300.598226904869",,
S1424,Seeking,2025-07-14T07:11:17.899Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2303.058497597774",,
S1424,Seeking,2025-07-14T07:11:17.916Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2305.5191008945308",,
S1424,Seeking,2025-07-14T07:11:17.932Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2307.9793715874357",,
S1424,Seeked,2025-07-14T07:11:17.942Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2307.4583333333335",,
S1424,Seeking,2025-07-14T07:11:17.982Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2310.4398085822663",,
S1424,Seeked,2025-07-14T07:11:18.002Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2310.4398085",,
S1424,Seeking,2025-07-14T07:11:18.132Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2312.900245577097",,
S1424,Seeked,2025-07-14T07:11:18.160Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2312.9002455",,
S1424,Seeking,2025-07-14T07:11:18.266Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2315.360516270002",,
S1424,Seeking,2025-07-14T07:11:18.349Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2317.8209532648325",,
S1424,Seeked,2025-07-14T07:11:18.290Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2315.3605162",,
S1424,Seeked,2025-07-14T07:11:18.379Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2317.8209532",,
S1424,Seeking,2025-07-14T07:11:18.383Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2320.2813902596636",,
S1424,Seeked,2025-07-14T07:11:18.394Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2320.2813902",,
S1424,Seeking,2025-07-14T07:11:18.400Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2322.741660952568",,
S1424,Seeking,2025-07-14T07:11:18.416Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2325.202097947399",,
S1424,Seeked,2025-07-14T07:11:18.425Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2325.3333333333335",,
S1424,Seeking,2025-07-14T07:11:18.433Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2330.1229719370604",,
S1424,Seeking,2025-07-14T07:11:18.483Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2339.9643873125315",,
S1424,Seeking,2025-07-14T07:11:18.450Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2335.043679624796",,
S1424,Seeking,2025-07-14T07:11:18.466Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2337.504116619627",,
S1424,Seeking,2025-07-14T07:11:18.500Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2342.4248243073625",,
S1424,Seeking,2025-07-14T07:11:18.516Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2344.885261302193",,
S1424,Seeked,2025-07-14T07:11:18.541Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2344.8852613",,
S1424,Seeking,2025-07-14T07:11:18.549Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2347.345531995098",,
S1424,Seeked,2025-07-14T07:11:18.567Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2347.3455319",,
S1424,Seeked,2025-07-14T07:11:18.606Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2349.3333333333335",,
S1424,Seeking,2025-07-14T07:11:18.599Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2349.806135291855",,
S1424,Seeking,2025-07-14T07:11:18.716Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2352.2664059847593",,
S1424,Seeked,2025-07-14T07:11:18.739Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2352.2664059",,
S1424,Seeking,2025-07-14T07:11:18.833Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2354.7268429795904",,
S1424,Seeking,2025-07-14T07:11:18.900Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2357.187279974421",,
S1424,Seeked,2025-07-14T07:11:18.848Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2354.4583333333335",,
S1424,Seeking,2025-07-14T07:11:18.918Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2362.1079876621566",,
S1424,Seeking,2025-07-14T07:11:18.934Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2364.568424656987",,
S1424,Seeking,2025-07-14T07:11:18.950Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2367.028695349892",,
S1424,Seeking,2025-07-14T07:11:18.983Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2389.1722956995172",,
S1424,Seeking,2025-07-14T07:11:18.967Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2376.8702770272894",,
S1424,Seeking,2025-07-14T07:11:19.000Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2399.013877376914",,
S1424,Seeking,2025-07-14T07:11:19.017Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2408.8554590543113",,
S1424,Seeking,2025-07-14T07:11:19.034Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2413.776166742047",,
S1424,Seeking,2025-07-14T07:11:19.050Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2418.6970407317085",,
S1424,Seeking,2025-07-14T07:11:19.067Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2423.617748419444",,
S1424,Seeked,2025-07-14T07:11:19.082Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2423.6177484",,
S1424,Seeking,2025-07-14T07:11:19.083Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2426.0781854142747",,
S1424,Seeked,2025-07-14T07:11:19.101Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2426.0781854",,
S1424,Seeking,2025-07-14T07:11:19.116Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2428.5384561071796",,
S1424,Seeked,2025-07-14T07:11:19.123Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2428.75",,
S1424,Seeking,2025-07-14T07:11:19.417Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2433.459330096841",,
S1424,Seeking,2025-07-14T07:11:19.436Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2438.3802040865025",,
S1424,Seeking,2025-07-14T07:11:19.453Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2443.300911774238",,
S1424,Seeking,2025-07-14T07:11:19.468Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2448.2216194619737",,
S1424,Seeking,2025-07-14T07:11:19.484Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2455.602930446466",,
S1424,Seeked,2025-07-14T07:11:19.512Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2460.5236381",,
S1424,Seeking,2025-07-14T07:11:19.501Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2460.5236381342015",,
S1424,Seeking,2025-07-14T07:11:19.517Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2467.9047828167677",,
S1424,Seeked,2025-07-14T07:11:19.533Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2467.9047828",,
S1424,Seeking,2025-07-14T07:11:19.535Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2472.8254905045033",,
S1424,Seeked,2025-07-14T07:11:19.542Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2472.1666666666665",,
S1424,Seeking,2025-07-14T07:11:19.550Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2477.746364494165",,
S1424,Seeked,2025-07-14T07:11:19.557Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2477.25",,
S1424,Seeking,2025-07-14T07:11:19.567Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2482.6672384838266",,
S1424,Seeked,2025-07-14T07:11:19.573Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2482.375",,
S1424,Seeking,2025-07-14T07:11:19.584Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2485.127509176731",,
S1424,Seeking,2025-07-14T07:11:19.601Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2487.587946171562",,
S1424,Seeking,2025-07-14T07:11:19.617Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2490.048383166393",,
S1424,Seeked,2025-07-14T07:11:19.633Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2490.0483831",,
S1424,Seeked,2025-07-14T07:11:19.668Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2492.5086538",,
S1424,Seeking,2025-07-14T07:11:19.650Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2492.5086538592977",,
S1424,Seeking,2025-07-14T07:11:19.936Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2490.048383166393",,
S1424,Seeking,2025-07-14T07:11:19.953Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2467.9047828167677",,
S1424,Seeking,2025-07-14T07:11:19.969Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2440.8404747794075",,
S1424,Seeking,2025-07-14T07:11:19.985Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2416.2366037368774",,
S1424,Seeked,2025-07-14T07:11:20.002Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2394.0931696891785",,
S1424,Seeking,2025-07-14T07:11:20.002Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2394.0931696891785",,
S1424,Seeking,2025-07-14T07:11:20.018Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2376.8702770272894",,
S1424,Seeking,2025-07-14T07:11:20.034Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2362.1079876621566",,
S1424,Seeking,2025-07-14T07:11:20.051Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2349.806135291855",,
S1424,Seeked,2025-07-14T07:11:20.063Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2349.3333333333335",,
S1424,Seeking,2025-07-14T07:11:20.085Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2330.1229719370604",,
S1424,Seeking,2025-07-14T07:11:20.068Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2339.9643873125315",,
S1424,Seeking,2025-07-14T07:11:20.118Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2322.741660952568",,
S1424,Seeking,2025-07-14T07:11:20.101Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2325.202097947399",,
S1424,Seeking,2025-07-14T07:11:20.135Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2317.8209532648325",,
S1424,Seeking,2025-07-14T07:11:20.151Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2315.360516270002",,
S1424,Seeking,2025-07-14T07:11:20.184Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2310.4398085822663",,
S1424,Seeking,2025-07-14T07:11:20.168Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2312.900245577097",,
S1424,Seeking,2025-07-14T07:11:20.201Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2307.9793715874357",,
S1424,Seeked,2025-07-14T07:11:20.215Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2307.4583333333335",,
S1424,Seeking,2025-07-14T07:11:20.218Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2303.058497597774",,
S1424,Seeked,2025-07-14T07:11:20.233Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2303.0584975",,
S1424,Seeking,2025-07-14T07:11:20.235Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2300.598226904869",,
S1424,Seeking,2025-07-14T07:11:20.251Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2298.1377899100385",,
S1424,Seeking,2025-07-14T07:11:20.284Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2295.677352915208",,
S1424,Seeked,2025-07-14T07:11:20.296Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2295.6773529",,
S1424,Seeking,2025-07-14T07:11:20.434Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2298.1377899100385",,
S1424,Seeking,2025-07-14T07:11:20.453Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2310.4398085822663",,
S1424,Seeking,2025-07-14T07:11:20.468Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2327.6625349422297",,
S1424,Seeking,2025-07-14T07:11:20.484Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2352.2664059847593",,
S1424,Seeking,2025-07-14T07:11:20.501Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2376.8702770272894",,
S1424,Seeking,2025-07-14T07:11:20.518Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2406.3950220594807",,
S1424,Seeking,2025-07-14T07:11:20.535Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2430.9990594039364",,
S1424,Seeking,2025-07-14T07:11:20.552Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2455.602930446466",,
S1424,Seeking,2025-07-14T07:11:20.585Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2494.9690908541284",,
S1424,Seeked,2025-07-14T07:11:20.596Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2494.875",,
S1424,Seeking,2025-07-14T07:11:20.568Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2475.28609380126",,
S1424,Seeking,2025-07-14T07:11:20.601Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2512.1918172140918",,
S1424,Seeked,2025-07-14T07:11:20.608Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2512.5416666666665",,
S1424,Seeking,2025-07-14T07:11:20.618Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2526.9542728811502",,
S1424,Seeking,2025-07-14T07:11:20.635Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2531.874980568886",,
S1424,Seeking,2025-07-14T07:11:20.652Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2536.7956882566214",,
S1424,Seeked,2025-07-14T07:11:20.659Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2536.375",,
S1424,Seeking,2025-07-14T07:11:20.668Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2541.716562246283",,
S1424,Seeking,2025-07-14T07:11:20.685Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2544.1769992411137",,
S1424,Seeking,2025-07-14T07:11:20.702Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2546.6372699340186",,
S1424,Seeking,2025-07-14T07:11:20.718Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2549.097706928849",,
S1424,Seeking,2025-07-14T07:11:20.735Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2551.5581439236803",,
S1424,Seeking,2025-07-14T07:11:20.752Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2554.018414616585",,
S1424,Seeked,2025-07-14T07:11:20.766Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2554.6666666666665",,
S1424,Seeking,2025-07-14T07:11:20.769Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2556.478851611416",,
S1424,Seeked,2025-07-14T07:11:20.783Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2556.4788516",,
S1424,Seeking,2025-07-14T07:11:20.785Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2561.3995592991514",,
S1424,Seeked,2025-07-14T07:11:20.793Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 2561.3995592",,
S1424,Seeking,2025-07-14T07:11:20.802Z,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 2563.860162595908",,
